pseudo_id,subscription_cancel_date,order_date,koen,birthdate,usr_created,order_trackertag,permission_given_order,permission_given_today,previous_subscriptions,previous_campaigns,previous_trials,first_campaign_day,last_campaign_day,newsletters_before_order,newsletters_after_order,type,reason,expiration_date,end_date,subscription_length_days,length_group,age,age_group,continued_after_campaign,fast_churn,fast_churn_converted,churn_10,account_active_days_before_campaign,visits,unique_pages,restricted_views,restricted_ratio,avg_scroll,mobile_ratio,desktop_ratio,antal_sidevisninger,antal_unikke_dage,antal_unikke_sider,antal_artikler,antal_unikke_artikler,andel_restricted,antal_restricted,gns_scroll,andel_fuld_scroll,andel_ingen_scroll,primær_device,er_mobil_primær,antal_devices,andel_search,andel_internal,andel_email,andel_social,primær_kanal,andel_indland,andel_udland,andel_sport,andel_oekonomi,andel_forside,første_besøg,sidste_besøg,dage_aktiv_span,gns_sider_pr_dag,cluster
e5a437e84e41484e54a7bc16563f650b,2025-05-15,2025-03-21T10:58:20Z,Mand,1962-11-18,2012-11-23,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,TRUE,TRUE,6,3,1,2025-03-21,2025-05-20,0,0,Tid,Ikke tid,2025-05-20,2025-05-15,55,30–90 dage,63,55–64,0,0,0,0,371,288,183,104,0.3611111111111111,0.5572916666666666,0.03125,0.96875,288,28,183,201,182,0.3611111111111111,104,0.5572916666666666,0.4722222222222222,0.3645833333333333,Computer,0,2,0,0.9950248756218906,0,0,internal,0.08333333333333333,0,0.01736111111111111,0,0.3020833333333333,2025-03-21,2025-04-18,28,10.285714285714286,1
e5a9bf5971c8c820f1bbace57420b0d6,2025-03-06,2025-03-06T12:34:20Z,Kvinde,1951-09-07,2018-05-26,utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail,FALSE,TRUE,6,4,3,2025-03-06,2025-05-05,1,0,Andet,kunden ønsker ikke at oplyse,2025-05-05,2025-03-06,0,0–30 dage,74,65+,0,1,0,0,594,90,50,27,0.3,0.46944444444444444,0,0.9555555555555556,90,18,50,50,47,0.3,27,0.4694444444444445,0.4444444444444444,0.5,Computer,0,2,0,0.9807692307692308,0,0,internal,0.2111111111111111,0,0,0,0.4,2025-03-10,2025-04-05,26,5,2
e5c1e5dfabe1d1b80ee995d84de2201d,2025-04-13,2025-03-17T00:46:00Z,Mand,1975-12-03,2011-08-11,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-17,2025-05-16,0,0,Tid,Ikke tid,2025-05-16,2025-04-13,27,0–30 dage,50,45–54,0,0,0,0,175,520,184,109,0.20961538461538462,0.23173076923076924,1,0,520,31,184,201,183,0.20961538461538465,109,0.23173076923076924,0.14423076923076922,0.6634615384615384,Mobile,1,1,0.01557632398753894,0.956386292834891,0,0,internal,0.08076923076923077,0,0,0,0.6134615384615385,2025-03-17,2025-04-16,30,16.774193548387096,4
e621bdc702c49df6d1efd04402068bb2,2025-04-30,2025-03-08T13:51:06Z,Mand,1947-02-26,2015-03-31,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,FALSE,TRUE,6,1,5,2025-03-08,2025-05-07,0,0,Tid,Ikke tid,2025-05-07,2025-04-30,53,30–90 dage,79,65+,0,0,0,0,362,446,223,151,0.33856502242152464,0.32286995515695066,0,0.5426008968609866,446,28,223,251,219,0.33856502242152464,151,0.32286995515695066,0.16367713004484305,0.5089686098654709,Computer,0,2,0,0.8872180451127819,0,0,internal,0.09641255605381166,0,0.01345291479820627,0,0.42376681614349776,2025-03-08,2025-04-07,30,15.928571428571429,1
e623f27be79cacb492037e987b93e622,2025-12-09,2025-03-05T14:25:19Z,Mand,1973-06-02,2013-02-21,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,4,3,1,2025-03-05,2025-05-04,2,2,Produkt,Anden avis/produkt,2026-01-04,2025-12-09,279,270–365 dage,52,45–54,1,0,0,0,1191,268,154,97,0.3619402985074627,0.4337686567164179,0.5970149253731343,0.40298507462686567,268,25,154,178,150,0.3619402985074627,97,0.4337686567164179,0.31716417910447764,0.4701492537313433,Mobile,1,2,0,0.9775280898876404,0,0.01123595505617977,internal,0.12686567164179105,0,0.00373134328358208,0,0.3208955223880597,2025-03-05,2025-04-04,30,10.72,3
e6396f8167a1adfb29e8f99589b25a3e,2025-09-03,2025-03-21T10:26:13Z,Mand,1957-02-27,2022-12-21,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,9,7,3,2025-03-21,2025-05-20,3,3,Tid,Ikke tid,2025-09-20,2025-09-03,166,90–180 dage,69,65+,1,0,0,0,728,116,69,46,0.39655172413793105,0.46336206896551724,0.27586206896551724,0.21551724137931033,116,17,69,94,66,0.39655172413793105,46,0.4633620689655173,0.3103448275862069,0.4051724137931034,Tablet,0,3,0.01408450704225352,0.9577464788732394,0,0,internal,0.10344827586206896,0,0,0,0.13793103448275862,2025-03-21,2025-04-20,30,6.823529411764706,4
e673b3a9ddc2393a2ccc0ce52666ba2f,2025-03-25,2025-03-23T21:54:30Z,Kvinde,1962-04-02,2022-08-03,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,2,2,0,2025-03-23,2025-05-22,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-22,2025-03-25,2,0–30 dage,64,55–64,0,1,0,0,233,577,248,164,0.28422876949740034,0.35701906412478335,0.8682842287694974,0.1317157712305026,577,31,248,287,246,0.28422876949740034,164,0.35701906412478335,0.24610051993067592,0.5545927209705372,Mobile,1,2,0.4405594405594406,0.493006993006993,0,0,internal,0.06065857885615251,0,0.00173310225303292,0,0.5008665511265165,2025-03-23,2025-04-22,30,18.612903225806452,2
e68c9e466739941a8939ccfcaeec8f4d,2025-12-10,2025-03-08T10:09:21Z,Mand,1968-01-26,2023-03-23,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-08,2025-05-07,0,0,Andet,RVS,2025-12-09,2025-12-10,277,270–365 dage,58,55–64,1,0,0,0,217,3,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,1,3,2,2,0.6666666666666666,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,Computer,0,2,0,0.3333333333333333,0,0,unknown,0,0,0,0,0.3333333333333333,2025-03-08,2025-03-08,0,3,4
e6d42f2cc92a1b3642be36753811c7ec,2025-04-19,2025-03-22T16:48:21Z,Kvinde,1981-02-07,2022-08-28,utm_campaign=Marts25&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-22,2025-05-21,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-21,2025-04-19,28,0–30 dage,45,45–54,0,0,0,0,31,183,134,72,0.39344262295081966,0.5669398907103825,0.6721311475409836,0.32786885245901637,183,20,134,134,129,0.39344262295081966,72,0.5669398907103825,0.4043715846994536,0.28415300546448086,Mobile,1,2,0.02298850574712643,0.913793103448276,0,0,internal,0.2677595628415301,0,0,0,0.2240437158469945,2025-03-23,2025-04-21,29,9.15,1
e7081beab27c1e5d9cfa25500d9d1df7,2025-03-11,2025-03-11T09:25:59Z,Mand,1981-08-09,2025-03-11,utm_campaign=Marts25&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-11,2025-05-10,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-10,2025-03-11,0,0–30 dage,44,35–44,0,1,0,0,1,14,9,2,0.14285714285714285,0.2857142857142857,1,0,14,5,9,5,4,0.14285714285714285,2,0.2857142857142857,0.21428571428571427,0.6428571428571429,Mobile,1,1,0.18181818181818185,0.4545454545454546,0,0,internal,0.21428571428571427,0,0,0,0.14285714285714285,2025-03-11,2025-04-09,29,2.8,2
e71fdb8bf1e3c655c1e640416b18cd8f,2025-03-24,2025-03-11T19:23:36Z,Mand,1951-05-08,2022-11-13,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,TRUE,11,8,4,2025-03-11,2025-05-10,3,3,Tid,Ikke tid,2025-05-10,2025-03-24,13,0–30 dage,74,65+,0,0,0,0,190,20,14,8,0.4,0.425,0.8,0.2,20,4,14,16,12,0.4,8,0.425,0.35,0.45,Mobile,1,2,0.1,0.65,0.1,0,internal,0.1,0,0,0,0.1,2025-03-11,2025-04-02,22,5,2
e74766560c425319ebe0a349475a35fc,2025-04-26,2025-03-18T20:30:36Z,Kvinde,1993-08-06,2012-11-16,utm_campaign=Marts25&utm_medium=Matrice&utm_source=jp.dk,FALSE,TRUE,1,0,1,2025-03-18,2025-05-17,0,0,Tid,Ikke tid,2025-05-17,2025-04-26,39,30–90 dage,32,25–34,0,0,0,0,15,45,35,21,0.4666666666666667,0.6222222222222222,1,0,45,5,35,37,33,0.4666666666666667,21,0.6222222222222222,0.5555555555555556,0.28888888888888886,Mobile,1,1,0,0.868421052631579,0,0.10526315789473684,internal,0.17777777777777778,0,0,0,0.04444444444444444,2025-03-18,2025-03-31,13,9,1
e7a301fe623aea209b0a5aff28ae5933,2025-04-12,2025-03-21T12:58:21Z,Mand,1961-04-11,2025-03-21,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,0,0,0,2025-03-21,2025-05-20,0,0,Tid,Ikke tid,2025-05-20,2025-04-12,22,0–30 dage,65,65+,0,0,0,0,1,71,7,8,0.11267605633802817,0.056338028169014086,0,1,71,28,7,13,5,0.11267605633802816,8,0.05633802816901408,0.04225352112676056,0.9295774647887324,Computer,0,1,0,0.6666666666666666,0,0,internal,0.01408450704225352,0,0,0,0.5633802816901409,2025-03-21,2025-04-18,28,2.5357142857142856,2
e7b7e0997cfb6da158631fb040cc14a4,2025-03-25,2025-03-12T06:42:20Z,Mand,1942-06-05,2012-06-30,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,3,2,2,2025-03-12,2025-05-11,0,0,Tid,Ikke tid,2025-05-11,2025-03-25,13,0–30 dage,83,65+,0,0,0,0,351,115,81,60,0.5217391304347826,0.6630434782608695,0,0,115,12,81,96,80,0.5217391304347826,60,0.6630434782608695,0.5739130434782609,0.2608695652173913,Tablet,0,1,0,0.9791666666666666,0,0,internal,0.19130434782608696,0,0,0,0.16521739130434782,2025-03-12,2025-04-10,29,9.583333333333334,2
e7bc7f5186893dc1471ef45413025209,2025-11-30,2025-03-15T11:33:34Z,Mand,1975-07-22,2025-03-15,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-15,2025-05-14,0,0,Andet,Ingen årsag – ingen tlf kontakt,2025-12-14,2025-11-30,260,180–270 dage,50,45–54,1,0,0,0,215,166,50,40,0.24096385542168675,0.15963855421686746,0.7831325301204819,0.21686746987951808,166,25,50,71,48,0.24096385542168677,40,0.15963855421686746,0.06626506024096386,0.7409638554216867,Mobile,1,2,0,0.922077922077922,0,0,internal,0.10843373493975904,0,0.00602409638554216,0,0.5602409638554217,2025-03-15,2025-04-14,30,6.64,3
e8460504ad911245b41cc4d1a5c69ec3,2025-05-13,2025-03-10T08:36:25Z,Mand,1972-09-12,2023-04-28,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,1,1,0,2025-03-10,2025-05-09,0,0,Produkt,Anden avis/produkt,2025-06-09,2025-05-13,64,30–90 dage,53,45–54,1,0,0,1,476,389,180,117,0.30077120822622105,0.3181233933161954,0,0.9768637532133676,389,31,180,202,177,0.30077120822622105,117,0.3181233933161954,0.19023136246786632,0.5475578406169666,Computer,0,2,0.06128133704735376,0.8662952646239555,0,0.00557103064066852,internal,0.11311053984575836,0,0,0,0.4652956298200514,2025-03-10,2025-04-09,30,12.548387096774194,4
e847ea728b05af68539b431924d9d824,2025-08-25,2025-03-21T07:56:03Z,Mand,1959-01-31,2019-11-01,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,3,1,0,2025-03-21,2025-05-20,0,0,Tid,Ikke tid,2025-09-20,2025-08-25,157,90–180 dage,67,65+,1,0,0,0,411,751,222,141,0.1877496671105193,0.20938748335552596,0,1,751,30,222,244,215,0.1877496671105193,141,0.20938748335552596,0.15579227696404793,0.7336884154460719,Computer,0,1,0,1,0,0,internal,0.06524633821571238,0,0.00266311584553928,0,0.5099866844207723,2025-03-21,2025-04-20,30,25.033333333333335,4
e8560d608abd181e5e783dd040bc7cbc,2025-05-24,2025-03-20T05:41:40Z,Mand,1973-09-29,2016-08-17,utm_campaign=Marts25&utm_medium=Weblayer&utm_source=jp.dk,FALSE,TRUE,4,1,1,2025-03-20,2025-05-19,3,3,Produkt,Redaktionelt indhold / holdning,2025-06-19,2025-05-24,65,30–90 dage,52,45–54,1,0,0,1,280,137,65,46,0.3357664233576642,0.24087591240875914,1,0,137,9,65,66,64,0.3357664233576642,46,0.2408759124087591,0.10948905109489052,0.6131386861313869,Mobile,1,1,0,0.9852941176470588,0,0,internal,0.10948905109489052,0,0.0072992700729927,0,0.5182481751824818,2025-03-20,2025-04-05,16,15.22222222222222,3
e858f5449697bc5909c5ed72bee136f2,2025-07-14,2025-03-10T16:37:03Z,Mand,1998-01-12,2023-04-24,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,1,0,2025-03-10,2025-05-09,0,0,Andet,RVS,2025-07-13,2025-07-14,126,90–180 dage,28,25–34,1,0,0,0,95,23,10,5,0.21739130434782608,0.358695652173913,0.17391304347826086,0.8260869565217391,23,6,10,9,8,0.21739130434782608,5,0.358695652173913,0.34782608695652173,0.6086956521739131,Computer,0,2,0.05555555555555555,0.7777777777777778,0,0,internal,0.08695652173913043,0,0,0,0.43478260869565216,2025-03-10,2025-04-07,28,3.8333333333333335,3
e86c2ca04e30c7880e34bc7a6e698898,2025-04-07,2025-03-11T11:37:11Z,Kvinde,1959-10-08,2012-01-08,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-11,2025-05-10,0,0,Produkt,Anden avis/produkt,2025-05-10,2025-04-07,27,0–30 dage,66,65+,0,0,0,0,1,15,12,4,0.26666666666666666,0.5666666666666667,0.6,0.4,15,3,12,10,10,0.26666666666666666,4,0.5666666666666667,0.5333333333333333,0.4,Mobile,1,2,0,0.8571428571428571,0,0,internal,0,0,0,0,0.13333333333333333,2025-03-11,2025-04-08,28,5,1
e8c8a5888ff8ecbe509165aa9657154b,2025-08-18,2025-03-15T19:56:51Z,Kvinde,1973-07-03,2014-05-13,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-15,2025-05-14,0,0,Tid,Ikke tid,2025-09-14,2025-08-18,156,90–180 dage,52,45–54,1,0,0,0,124,15,12,10,0.6666666666666666,0.36666666666666664,1,0,15,1,12,13,11,0.6666666666666666,10,0.36666666666666664,0.26666666666666666,0.4,Mobile,1,1,0,0.9,0,0,internal,0.26666666666666666,0,0,0,0.13333333333333333,2025-03-15,2025-03-15,0,15,3
e9153be9eb990a05b8b703b1b434a985,2025-06-10,2025-03-04T08:20:39Z,Kvinde,1981-01-29,2022-03-20,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,0,1,2025-03-04,2025-05-03,0,0,Tid,Ikke tid,2025-07-03,2025-06-10,98,90–180 dage,45,45–54,1,0,0,0,69,14,10,4,0.2857142857142857,0.5535714285714286,0.6428571428571429,0.35714285714285715,14,5,10,7,7,0.2857142857142857,4,0.5535714285714286,0.5,0.35714285714285715,Mobile,1,2,0.18181818181818185,0.6363636363636364,0,0,internal,0.14285714285714285,0,0,0,0.2857142857142857,2025-03-04,2025-03-20,16,2.8,3
e915a228f8c7167c10d10e33535d860a,2025-07-24,2025-03-21T15:59:52Z,Mand,1983-01-19,2025-03-21,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,TRUE,0,0,0,2025-03-21,2025-05-20,0,0,Tid,Ikke tid,2025-08-20,2025-07-24,125,90–180 dage,43,35–44,1,0,0,0,246,754,319,192,0.2546419098143236,0.21684350132625996,0.9920424403183024,0.007957559681697613,754,31,319,344,315,0.2546419098143236,192,0.21684350132625996,0.116710875331565,0.6936339522546419,Mobile,1,2,0,0.989041095890411,0,0.00273972602739726,internal,0.08753315649867374,0,0.01591511936339522,0,0.5305039787798409,2025-03-21,2025-04-20,30,24.322580645161292,3
e9664780fe3b0e119802e4dd1a3f0274,2025-04-06,2025-03-22T06:06:59Z,Mand,1969-02-03,2018-07-19,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,FALSE,TRUE,1,1,0,2025-03-22,2025-05-21,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-21,2025-04-06,15,0–30 dage,57,55–64,0,0,0,0,60,61,30,23,0.3770491803278688,0.3524590163934426,1,0,61,5,30,33,28,0.3770491803278688,23,0.3524590163934426,0.2786885245901639,0.5901639344262295,Mobile,1,1,0,0.7592592592592593,0,0,internal,0.08196721311475409,0,0.01639344262295082,0,0.4098360655737705,2025-03-22,2025-04-06,15,12.2,1
e9e13727ac2e77bab1603fe24946eacf,2025-04-14,2025-03-05T13:59:42Z,Mand,1960-01-01,2018-05-02,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,10,8,4,2025-03-05,2025-05-04,1,1,Andet,kunden ønsker ikke at oplyse,2025-05-04,2025-04-14,40,30–90 dage,66,65+,0,0,0,0,1304,487,172,131,0.26899383983572894,0.3080082135523614,0.9342915811088296,0.06570841889117043,487,31,172,210,170,0.26899383983572894,131,0.3080082135523614,0.22587268993839835,0.6386036960985626,Mobile,1,2,0.01886792452830188,0.96698113207547165,0,0,internal,0.08008213552361396,0,0.00205338809034907,0,0.5667351129363449,2025-03-05,2025-04-04,30,15.709677419354838,1
e9f1866aeec508f598a365c94b6bc255,2025-04-09,2025-03-22T09:40:02Z,Mand,1948-12-23,2020-10-19,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,11,6,7,2025-03-22,2025-05-21,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-21,2025-04-09,18,0–30 dage,77,65+,0,0,0,0,454,126,42,21,0.16666666666666666,0.15873015873015872,0,1,126,30,42,39,39,0.16666666666666666,21,0.15873015873015872,0.06349206349206349,0.7301587301587301,Computer,0,1,0.25,0.7380952380952381,0,0,internal,0.09523809523809525,0,0,0,0.1746031746031746,2025-03-22,2025-04-21,30,4.2,2
ea212521bdc1794b4dc4914a201a8bcf,2025-11-04,2025-03-18T18:15:16Z,Mand,1953-03-21,2025-03-18,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-18,2025-05-17,0,0,Tid,Ikke tid,2025-11-17,2025-11-04,231,180–270 dage,73,65+,1,0,0,0,185,5,4,2,0.4,0.5,0.8,0.2,5,2,4,4,3,0.4,2,0.5,0.4,0.4,Mobile,1,2,0,0.75,0,0,internal,0.6,0,0,0,0.2,2025-03-18,2025-03-19,1,2.5,4
ea2607eb559fc1a29cc0985002eb4993,2025-12-01,2025-03-21T09:05:28Z,Mand,1943-04-06,2018-12-07,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,TRUE,TRUE,1,0,0,2025-03-21,2025-05-20,0,1,Andet,Administrativt,2025-12-05,2025-12-01,255,180–270 dage,83,65+,1,0,0,0,1744,33,30,21,0.6363636363636364,0.75,0.30303030303030304,0.696969696969697,33,7,30,31,29,0.6363636363636364,21,0.75,0.6363636363636364,0.12121212121212122,Computer,0,2,0.03571428571428571,0.8571428571428571,0,0,internal,0.15151515151515152,0,0,0,0.06060606060606061,2025-03-21,2025-04-05,15,4.714285714285714,4
ea2c555ab41e83356e30f8f0c7e3e6af,2025-11-04,2025-03-11T08:53:53Z,Mand,1942-11-22,2023-01-03,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,TRUE,3,3,1,2025-03-11,2025-05-10,4,4,Økonomi,Pris,2025-11-10,2025-11-04,238,180–270 dage,83,65+,1,0,0,0,546,279,97,53,0.18996415770609318,0.3055555555555556,0,1,279,31,97,104,96,0.1899641577060932,53,0.3055555555555556,0.24731182795698925,0.6451612903225806,Computer,0,1,0.16666666666666666,0.7028985507246377,0,0,internal,0.03942652329749104,0,0.01792114695340501,0,0.6272401433691757,2025-03-11,2025-04-10,30,9,4
ea4ea6b03e035ecb4d9a557e6f4c6a2b,2025-11-10,2025-03-07T09:12:08Z,Mand,1988-07-01,2013-01-09,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-07,2025-05-06,4,4,Andet,RVS,2025-11-09,2025-11-10,248,180–270 dage,37,35–44,1,0,0,0,196,97,54,27,0.27835051546391754,0.4252577319587629,0.9278350515463918,0.07216494845360824,97,22,54,63,52,0.27835051546391754,27,0.4252577319587629,0.28865979381443296,0.4536082474226804,Mobile,1,2,0,0.9649122807017544,0,0,internal,0.17525773195876287,0,0,0,0.3402061855670103,2025-03-07,2025-04-05,29,4.409090909090909,3
ea5669d516d6701f7b7605ce36cc5040,2025-09-08,2025-03-04T22:06:12Z,Kvinde,1972-06-28,2025-03-04,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,0,0,0,2025-03-04,2025-05-03,0,0,Produkt,Redaktionelt indhold / holdning,2025-10-03,2025-09-08,188,180–270 dage,53,45–54,1,0,0,0,154,278,108,90,0.3237410071942446,0.2868705035971223,1,0,278,29,108,153,105,0.3237410071942446,90,0.2868705035971223,0.16906474820143885,0.5935251798561151,Mobile,1,1,0.4344569288389513,0.550561797752809,0,0,internal,0.1510791366906475,0,0.01079136690647482,0,0.4424460431654677,2025-03-04,2025-04-03,30,9.586206896551724,3
eaa673792cafda1755c469aa3093b123,2025-12-07,2025-03-03T12:01:04Z,Kvinde,1962-06-20,2012-06-13,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-03,2025-05-02,3,3,Økonomi,Pris,2026-01-02,2025-12-07,279,270–365 dage,63,55–64,1,0,0,0,246,116,102,68,0.5862068965517241,0.6702586206896551,0,1,116,16,102,107,100,0.5862068965517241,68,0.6702586206896551,0.5086206896551724,0.16379310344827586,Computer,0,1,0,0.9014084507042254,0,0,internal,0.22413793103448276,0,0.00862068965517241,0,0.0603448275862069,2025-03-03,2025-04-02,30,7.25,4
eaea348fe18e623e30344962317776f6,2025-05-11,2025-03-23T09:56:28Z,Kvinde,1995-04-21,2012-08-29,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-23,2025-05-22,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-22,2025-05-11,49,30–90 dage,31,25–34,0,0,0,0,1,66,43,31,0.4696969696969697,0.3977272727272727,0,1,66,6,43,48,40,0.4696969696969697,31,0.3977272727272727,0.21212121212121213,0.3787878787878788,Computer,0,1,0.171875,0.71875,0,0.0625,internal,0.10606060606060606,0,0,0,0.12121212121212122,2025-03-23,2025-04-07,15,11,3
ebb39d9307cc4c5a63a7a83ab8fe9be8,2025-05-25,2025-03-10T10:22:11Z,Mand,1972-07-01,2015-05-21,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,9,3,1,2025-03-10,2025-05-09,0,0,Tid,Ikke tid,2025-06-09,2025-05-25,76,30–90 dage,53,45–54,1,0,0,0,350,257,116,61,0.23735408560311283,0.39202334630350194,0.7354085603112841,0.26459143968871596,257,25,116,128,111,0.23735408560311283,61,0.39202334630350194,0.32684824902723736,0.5525291828793775,Mobile,1,2,0.00671140939597315,0.959731543624161,0,0,internal,0.07392996108949416,0,0,0,0.48249027237354086,2025-03-10,2025-04-09,30,10.28,4
ebeca48dfb318c270bfb475b68999df2,2025-03-20,2025-03-20T20:29:45Z,Mand,1969-06-18,2025-03-20,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-20,2025-05-19,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-19,2025-03-20,0,0–30 dage,56,55–64,0,1,0,0,120,426,194,114,0.2676056338028169,0.2875586854460094,1,0,426,29,194,213,191,0.2676056338028169,114,0.2875586854460094,0.2089201877934272,0.636150234741784,Mobile,1,1,0.04166666666666666,0.949074074074074,0,0,internal,0.13145539906103287,0,0.01408450704225352,0,0.4953051643192488,2025-03-20,2025-04-19,30,14.689655172413794,2
ebf5c4601d4f18fc942ea7484462e14b,2025-03-26,2025-03-24T05:13:09Z,Mand,1971-10-11,2021-02-14,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,0,0,0,2025-03-24,2025-05-23,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-23,2025-03-26,2,0–30 dage,54,45–54,0,1,0,0,1,6,3,2,0.3333333333333333,0.4583333333333333,0.6666666666666666,0.3333333333333333,6,3,3,4,2,0.3333333333333333,2,0.4583333333333333,0.3333333333333333,0.5,Mobile,1,2,0,0.2,0,0,unknown,0,0,0,0,0.3333333333333333,2025-03-24,2025-04-04,11,2,2
ecbee44ff4421f80598cd038ea794911,2025-06-21,2025-03-21T10:59:14Z,Mand,1969-08-15,2017-05-12,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,9,2,8,2025-03-21,2025-05-20,2,2,Produkt,Redaktionelt indhold / holdning,2025-07-20,2025-06-21,92,90–180 dage,56,55–64,1,0,0,0,165,237,119,72,0.3037974683544304,0.31962025316455694,0.31645569620253167,0.6835443037974683,237,31,119,135,117,0.3037974683544304,72,0.31962025316455694,0.2278481012658228,0.569620253164557,Computer,0,2,0.00694444444444444,0.9652777777777778,0,0,internal,0.08438818565400844,0,0,0,0.42616033755274263,2025-03-21,2025-04-20,30,7.645161290322581,4
ed29887940286545ed9f378597b0384b,2025-08-21,2025-03-06T09:11:49Z,Mand,1976-04-16,2025-03-06,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-06,2025-05-05,0,0,Andet,kunden ønsker ikke at oplyse,2025-09-05,2025-08-21,168,90–180 dage,50,45–54,1,0,0,0,124,186,87,52,0.27956989247311825,0.34274193548387094,1,0,186,23,87,99,86,0.27956989247311825,52,0.34274193548387094,0.25806451612903225,0.5913978494623656,Mobile,1,1,0,0.970873786407767,0,0,internal,0.05376344086021505,0,0.03225806451612903,0,0.46774193548387094,2025-03-06,2025-04-05,30,8.08695652173913,4
